Time, Sonar_F, Linear_Velocity_X, Angular_Velocity_Z, Front_Right_Error, Right_Error
26.017, 0.916940450668335, 0.6, -0.08361933231353813, -0.033996562957763654, 0.03678387403488159
26.042, 0.8818451762199402, 0.6, -8.996700470774286, -0.03883017182350157, 0.05027095973491669
26.042, 0.8818451762199402, 0.6, -0.34322363734245354, -0.03883017182350157, 0.05027095973491669
26.053, 0.8818451762199402, 0.6, -0.34322363734245354, -0.03883017182350157, 0.05027095973491669
26.058, 0.8788661956787109, 0.6, -0.34322363734245354, -0.03883017182350157, 0.05027095973491669
26.071, 0.8788661956787109, 0.6, -1.047368174652589, -0.03848330259323118, 0.05027095973491669
26.085, 0.8788661956787109, 0.6, 9.337639121108378, -0.03848330259323118, 0.038145214319229126
26.087, 0.8788661956787109, 0.6, 0.010142648220061723, -0.03848330259323118, 0.038145214319229126
26.098, 0.8788661956787109, 0.6, 0.010142648220061723, -0.03848330259323118, 0.038145214319229126
26.107, 0.831353485584259, 0.6, 13.841894291614157, -0.05321217656135557, 0.038145214319229126
26.117, 0.834827184677124, 0.6, -11.721324316005806, -0.05321217656135557, 0.04881317913532257
26.131, 0.834827184677124, 0.6, -10.804110889565152, -0.042594622373580915, 0.04881317913532257
26.156, 0.828259289264679, 0.6, -0.18655670285224968, -0.042594622373580915, 0.04881317913532257
26.156, 0.828259289264679, 0.6, -0.18655670285224968, -0.042594622373580915, 0.04881317913532257
26.165, 0.828259289264679, 0.6, -0.18655670285224968, -0.042594622373580915, 0.04881317913532257
26.172, 0.828259289264679, 0.6, -0.18655670285224968, -0.042594622373580915, 0.04881317913532257
26.181, 0.828259289264679, 0.6, 14.419834827184555, -0.042594622373580915, 0.03879900276660919
26.189, 0.7941687703132629, 0.6, 7.167418340741079, -0.0487759220600128, 0.03879900276660919
26.198, 0.7941687703132629, 0.6, -8.40407681954953, -0.0487759220600128, 0.04559852182865143
26.208, 0.7941687703132629, 0.6, 0.09532200694084114, -0.0487759220600128, 0.04559852182865143
26.217, 0.7856315970420837, 0.6, 0.09532200694084114, -0.0487759220600128, 0.04559852182865143
26.231, 0.7856315970420837, 0.6, 12.254899050801061, -0.05538166642189024, 0.04154835641384125
26.237, 0.7775521874427795, 0.6, 0.4149993002414698, -0.05538166642189024, 0.04154835641384125
26.248, 0.7775521874427795, 0.6, 13.53636311673872, -0.06311527967453001, 0.04154835641384125
26.257, 0.7602214813232422, 0.6, 0.6470076978206629, -0.06311527967453001, 0.04154835641384125
26.269, 0.7602214813232422, 0.6, -5.809008686373854, -0.049510847330093366, 0.033601582050323486
26.283, 0.7414516806602478, 0.6, 0.4772779583930964, -0.049510847330093366, 0.033601582050323486
26.287, 0.7414516806602478, 0.6, -6.7073357287659, -0.049510847330093366, 0.04325461387634277
26.297, 0.742070198059082, 0.6, 1.6722351547388539, -0.0500976252555847, 0.04325461387634277
26.307, 0.742070198059082, 0.6, 0.20529034137725777, -0.0500976252555847, 0.04325461387634277
26.317, 0.7179893255233765, 0.6, -2.266137575863266, -0.047698180675506574, 0.04325461387634277
26.329, 0.7179893255233765, 0.6, 0.13330700397491402, -0.047698180675506574, 0.04325461387634277
26.338, 0.7179893255233765, 0.6, -0.7441406209557777, -0.047698180675506574, 0.04427096247673035
26.356, 0.7037878036499023, 0.6, 4.566437228037792, -0.05160982489585875, 0.04427096247673035
26.385, 0.7037878036499023, 0.6, 5.925786303510865, -0.05160982489585875, 0.034527018666267395
26.385, 0.7037878036499023, 0.6, 0.5124841868877406, -0.05160982489585875, 0.034527018666267395
26.385, 0.7037878036499023, 0.6, 0.5124841868877406, -0.05160982489585875, 0.034527018666267395
26.391, 0.6767842173576355, 0.6, -43213665484.99924, -0.04728845834732054, 0.034527018666267395
26.397, 0.6767842173576355, 0.6, -3.175084814840191, -0.04728845834732054, 0.03662402927875519
26.407, 0.6767842173576355, 0.6, 0.3199328720569605, -0.04728845834732054, 0.03662402927875519
26.417, 0.6767842173576355, 0.6, 0.3199328720569605, -0.04728845834732054, 0.03662402927875519
26.432, 0.6572760343551636, 0.6, -6.15307671364882, -0.049728732109069806, 0.04534877836704254
26.437, 0.6572760343551636, 0.6, 0.13139861226081795, -0.049728732109069806, 0.04534877836704254
26.449, 0.6452301740646362, 0.6, 24.311222304109627, -0.06163997530937193, 0.04534877836704254
26.461, 0.6452301740646362, 0.6, 0.48873590826988167, -0.06163997530937193, 0.04534877836704254
26.509, 0.6309064030647278, 0.6, 3.081133985310882, -0.062138150930404645, 0.042844176292419434
26.509, 0.6309064030647278, 0.6, 0.5788192391395564, -0.062138150930404645, 0.042844176292419434
26.521, 0.6309064030647278, 0.6, 0.5788192391395564, -0.062138150930404645, 0.042844176292419434
26.529, 0.5973179936408997, 0.6, -13.777225290574208, -0.04140407919883726, 0.03873872756958008
26.546, 0.5973179936408997, 0.6, 0.07996054887771553, -0.04140407919883726, 0.03873872756958008
26.549, 0.569091260433197, 0.6, 0.07996054887771553, -0.04140407919883726, 0.03873872756958008
26.559, 0.569091260433197, 0.6, 0.07996054887771553, -0.04140407919883726, 0.03873872756958008
26.615, 0.554989755153656, 0.6, -18.254641417869067, -0.02574614763259886, 0.040881380438804626
26.615, 0.554989755153656, 0.6, -0.454056984186173, -0.02574614763259886, 0.040881380438804626
26.632, 0.01282618660479784, 0.6, -0.454056984186173, -0.02574614763259886, 0.040881380438804626
26.636, 0.01282618660479784, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.645, 0.01282618660479784, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.655, 0.01282618660479784, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.665, 0.49990350008010864, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.675, 0.49990350008010864, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.686, 0.4839816987514496, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.696, 0.4839816987514496, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.705, 0.4778658151626587, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.724, 0.4778658151626587, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.743, 0.011014561168849468, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.743, 0.011014561168849468, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.745, 0.011014561168849468, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.764, 0.011014561168849468, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.773, 0.011014561168849468, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.775, 0.011014561168849468, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.787, 0.4417847990989685, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.795, 0.4417847990989685, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.805, 0.4418712258338928, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.819, 0.4418712258338928, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.826, 0.4418712258338928, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.835, 0.4418712258338928, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.845, 0.41529473662376404, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.855, 0.41529473662376404, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.865, 0.40343016386032104, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.875, 0.40343016386032104, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.893, 0.4075823426246643, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.895, 0.4075823426246643, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.914, 0.39866167306900024, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.916, 0.39866167306900024, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.926, 0.39866167306900024, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.937, 0.39480558037757874, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.946, 0.39480558037757874, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.961, 0.39480558037757874, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.965, 0.37958574295043945, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.976, 0.37958574295043945, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.992, 0.37958574295043945, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
26.995, 0.36980384588241577, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.016, 0.3748030960559845, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.016, 0.3748030960559845, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.028, 0.3748030960559845, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.038, 0.3611067533493042, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.047, 0.3611067533493042, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.055, 0.3611067533493042, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.066, 0.35769951343536377, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.075, 0.35769951343536377, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.087, 0.35769951343536377, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.095, 0.36498555541038513, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.107, 0.36498555541038513, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.115, 0.36854496598243713, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.127, 0.36854496598243713, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.135, 0.35907161235809326, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.148, 0.35907161235809326, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.155, 0.35907161235809326, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.165, 0.3602243661880493, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.175, 0.3602243661880493, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.185, 0.3602243661880493, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.196, 0.3602243661880493, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.206, 0.38146597146987915, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.215, 0.38146597146987915, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.226, 0.3791516423225403, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.235, 0.3791516423225403, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.248, 0.3791516423225403, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.255, 0.3791516423225403, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.273, 0.3968382179737091, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.289, 0.3968382179737091, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.289, 0.3968382179737091, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.295, 0.3968382179737091, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.308, 0.3968382179737091, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.316, 0.3968382179737091, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.325, 0.3968382179737091, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.337, 0.4428967535495758, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.347, 0.4428967535495758, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.355, 0.4631211459636688, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.369, 0.4631211459636688, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.376, 0.4869626760482788, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.385, 0.4869626760482788, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.395, 0.4869626760482788, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.408, 0.5199633240699768, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.419, 0.5199633240699768, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.432, 0.5199633240699768, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.436, 0.5199633240699768, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.446, 0.5827564001083374, 0.025, -3.141592653589793, -0.02574614763259886, 0.040881380438804626
27.462, 0.6247448325157166, 0.6, 119.71981616045558, -0.014209698438644391, -0.08732873201370239
27.482, 0.6247448325157166, 0.6, 3.0461529135704035, -0.014209698438644391, -0.08732873201370239
27.509, 0.6247448325157166, 0.6, 3.0461529135704035, -0.014209698438644391, -0.08732873201370239
27.509, 0.6247448325157166, 0.6, 3.0461529135704035, -0.014209698438644391, -0.08732873201370239
27.519, 0.6877368092536926, 0.6, 617841780190.5991, -0.03805030465126036, -0.12527230381965637
27.529, 0.8113774061203003, 0.6, 4.899678254127502, -0.03805030465126036, -0.12527230381965637
27.539, 0.8113774061203003, 0.6, 4.899678254127502, -0.03805030465126036, -0.12527230381965637
27.549, 0.8849599957466125, 0.6, 40.83612861284403, -0.04503567099571226, -0.1531766951084137
27.562, 0.8849599957466125, 0.6, 5.946370983123779, -0.04503567099571226, -0.1531766951084137
27.57, 0.94736248254776, 0.6, 5.946370983123779, -0.04503567099571226, -0.1531766951084137
27.584, 0.94736248254776, 0.6, 56.86140241001403, -0.055631946325302106, -0.1823577880859375
27.597, 1.0176606178283691, 0.6, 7.139692032337188, -0.055631946325302106, -0.1823577880859375
27.606, 1.0176606178283691, 0.6, 7.139692032337188, -0.055631946325302106, -0.1823577880859375
27.609, 1.0689843893051147, 0.6, 7.139692032337188, -0.055631946325302106, -0.1823577880859375
27.627, 1.0689843893051147, 0.6, -90.58095340282009, -0.07509843587875364, -0.13383659720420837
27.636, 1.0689843893051147, 0.6, 6.2680509924888606, -0.07509843587875364, -0.13383659720420837
27.64, 1.105650782585144, 0.6, 6.2680509924888606, -0.07509843587875364, -0.13383659720420837
27.649, 1.105650782585144, 0.6, -3.193351600217018, -0.07135875105857847, -0.13383659720420837
27.659, 1.1220993995666504, 0.6, -2.8726560291482945, -0.07135875105857847, -0.12592455744743347
27.669, 1.1220993995666504, 0.6, 5.918499255180358, -0.07135875105857847, -0.12592455744743347
27.679, 1.1298606395721436, 0.6, 12.57221850092185, -0.07055301547050474, -0.13319021463394165
27.689, 1.1298606395721436, 0.6, 6.112296903133392, -0.07055301547050474, -0.13319021463394165
27.699, 1.1298606395721436, 0.6, 6.215651655187108, -0.07065335988998411, -0.13319021463394165
27.709, 1.1298606395721436, 0.6, 1.9773414973461714, -0.07065335988998411, -0.12917277216911316
27.723, 1.1106688976287842, 0.6, 5.994783961772918, -0.07065335988998411, -0.12917277216911316
27.734, 1.1106688976287842, 0.6, 7.697564600078478, -0.07619948267936705, -0.12591445446014404
27.739, 1.1106688976287842, 0.6, 6.063418114185333, -0.07619948267936705, -0.12591445446014404
27.75, 1.0882858037948608, 0.6, 6.063418114185333, -0.07619948267936705, -0.12591445446014404
27.759, 1.0882858037948608, 0.6, -0.2585296766179459, -0.06033558726310728, -0.1350463628768921
27.769, 1.0882858037948608, 0.6, 5.861458504199981, -0.06033558726310728, -0.1350463628768921
27.782, 1.0414363145828247, 0.6, 5.861458504199981, -0.06033558726310728, -0.1350463628768921
27.791, 1.0414363145828247, 0.6, 6.325451319916925, -0.06091613650321959, -0.1350463628768921
27.801, 1.0414363145828247, 0.6, 5.87887498140335, -0.06091613650321959, -0.1350463628768921
27.81, 1.0089740753173828, 0.6, -29.814981790891878, -0.045029293298721296, -0.11627897620201111
27.819, 1.0089740753173828, 0.6, 4.839248085021972, -0.045029293298721296, -0.11627897620201111
27.829, 0.9782154560089111, 0.6, -2.2431402490158954, -0.045029293298721296, -0.11007240414619446
27.839, 0.9782154560089111, 0.6, 4.653050923347473, -0.045029293298721296, -0.11007240414619446
27.849, 0.9782154560089111, 0.6, -3.15294948740513, -0.03745065212249754, -0.11007240414619446
27.86, 0.9782154560089111, 0.6, 4.42569168806076, -0.03745065212249754, -0.11007240414619446
27.871, 0.9189430475234985, 0.6, 3.588317954613945, -0.040960233211517316, -0.10567113757133484
27.879, 0.9189430475234985, 0.6, 4.398941123485565, -0.040960233211517316, -0.10567113757133484
27.889, 0.8978182673454285, 0.6, -6.896720801405102, -0.0352944242954254, -0.10251221060752869
27.901, 0.8978182673454285, 0.6, 4.1341990470886225, -0.0352944242954254, -0.10251221060752869
27.909, 0.8755190372467041, 0.6, 0.95472179279471, -0.03161163210868834, -0.10251221060752869
27.919, 0.8755190372467041, 0.6, -2.0247161142595305, -0.03161163210868834, -0.09778687357902527
27.929, 0.8755190372467041, 0.6, 3.881955170631408, -0.03161163210868834, -0.09778687357902527
27.939, 0.8397911190986633, 0.6, -5.742039059658283, -0.022267948389053327, -0.09778687357902527
27.949, 0.8397911190986633, 0.6, 7.355168783300282, -0.022267948389053327, -0.10143107175827026
27.959, 0.8397911190986633, 0.6, 3.7109706044197077, -0.022267948389053327, -0.10143107175827026
27.969, 0.8397911190986633, 0.6, 3.7109706044197077, -0.022267948389053327, -0.10143107175827026
27.98, 0.8026400804519653, 0.6, 3.7109706044197077, -0.022267948389053327, -0.10143107175827026
27.99, 0.8026400804519653, 0.6, -3.3358428179434805, -0.010275911092758161, -0.1059192419052124
27.999, 0.8026400804519653, 0.6, 3.485854589939117, -0.010275911092758161, -0.1059192419052124
28.009, 0.8026400804519653, 0.6, 3.485854589939117, -0.010275911092758161, -0.1059192419052124
28.021, 0.7520262002944946, 0.6, 3.485854589939117, -0.010275911092758161, -0.1059192419052124
28.029, 0.7520262002944946, 0.6, -23.001572960471393, 0.00393699526786806, -0.08945173025131226
28.045, 0.7520262002944946, 0.6, 2.565442049503326, 0.00393699526786806, -0.08945173025131226
28.051, 0.7520262002944946, 0.6, 2.565442049503326, 0.00393699526786806, -0.08945173025131226
28.067, 0.6833286285400391, 0.6, -2.870556588077661, 0.007140923738479632, -0.08945173025131226
28.069, 0.6833286285400391, 0.6, 2.4693241953849787, 0.007140923738479632, -0.08945173025131226
28.079, 0.655921995639801, 0.6, -30.083893795523196, 0.024079937934875506, -0.09991893172264099
28.089, 0.655921995639801, 0.6, 2.2751698136329646, 0.024079937934875506, -0.09991893172264099
28.099, 0.6364603638648987, 0.6, 2.2751698136329646, 0.024079937934875506, -0.09991893172264099
28.109, 0.6364603638648987, 0.6, 0.42337926644183943, 0.025877792835235613, -0.09991893172264099
28.119, 0.6364603638648987, 0.6, -13.85477331720677, 0.025877792835235613, -0.08431115746498108
28.129, 0.6364603638648987, 0.6, 1.753000938892364, 0.025877792835235613, -0.08431115746498108
28.139, 0.6364603638648987, 0.6, 1.753000938892364, 0.025877792835235613, -0.08431115746498108
28.149, 0.6039245128631592, 0.6, -21.9275618828194, 0.04132897078990938, -0.07677149772644043
28.159, 0.6039245128631592, 0.6, 1.0632758080959315, 0.04132897078990938, -0.07677149772644043
28.169, 0.6039245128631592, 0.6, 1.0632758080959315, 0.04132897078990938, -0.07677149772644043
28.18, 0.6039245128631592, 0.6, 1.0632758080959315, 0.04132897078990938, -0.07677149772644043
28.191, 0.5806848406791687, 0.6, -0.530770884720362, 0.03928591728210451, -0.07303100824356079
28.212, 0.5806848406791687, 0.6, 1.0123527288436884, 0.03928591728210451, -0.07303100824356079
28.212, 0.5806848406791687, 0.6, 1.0123527288436884, 0.03928591728210451, -0.07303100824356079
28.219, 0.5806848406791687, 0.6, 1.0123527288436884, 0.03928591728210451, -0.07303100824356079
28.231, 0.5732289552688599, 0.6, 1.0123527288436884, 0.03928591728210451, -0.07303100824356079
28.239, 0.5732289552688599, 0.6, -15.574052358326298, 0.0584979695081711, -0.07303100824356079
28.249, 0.558356761932373, 0.6, -11.753759507837021, 0.0584979695081711, -0.06350776553153992
28.267, 0.5506264567375183, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.269, 0.5506264567375183, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.279, 0.5506264567375183, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.289, 0.5506264567375183, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.3, 0.5506264567375183, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.31, 0.5312792062759399, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.319, 0.5312792062759399, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.331, 0.5126448273658752, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.343, 0.5126448273658752, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.349, 0.5126448273658752, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.359, 0.5126448273658752, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.374, 0.5137054324150085, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.379, 0.5137054324150085, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.389, 0.5021044015884399, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.404, 0.5021044015884399, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.41, 0.5024526715278625, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.42, 0.5024526715278625, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.429, 0.5024526715278625, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.454, 0.5094921588897705, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.454, 0.5094921588897705, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.464, 0.5094921588897705, 0.025, -3.141592653589793, 0.0584979695081711, -0.06350776553153992
28.474, 0.5023490190505981, 0.6, -106.4072429791947, 0.10118036389350893, -0.0027362406253814697
28.48, 0.5023490190505981, 0.025, -3.141592653589793, 0.10118036389350893, -0.0027362406253814697
28.489, 0.5162662863731384, 0.025, -3.141592653589793, 0.10118036389350893, -0.0027362406253814697
28.501, 0.5162662863731384, 0.6, 0.8817485374699014, 0.09800595462322237, -0.002922654151916504
28.51, 0.5264511108398438, 0.6, -2.852499014139176, 0.09800595462322237, -0.002922654151916504
28.519, 0.5264511108398438, 0.6, 1.268646508671683, 0.09390427589416506, -0.002432495355606079
28.533, 0.5264511108398438, 0.6, -2.7441534161567693, 0.09390427589416506, -0.002432495355606079
28.54, 0.5264511108398438, 0.6, -0.3106605982745618, 0.09063470780849459, -0.002432495355606079
28.549, 0.5572047829627991, 0.6, -21.519965439097042, 0.09063470780849459, 0.0105074942111969
28.559, 0.5572047829627991, 0.6, 7.591118851810179, 0.0897222799062729, 0.0021084845066070557
28.569, 0.5572047829627991, 0.6, -2.754922932386399, 0.0897222799062729, 0.0021084845066070557
28.581, 0.5724611282348633, 0.6, -6.650172298768473, 0.09350407540798189, 0.0021084845066070557
28.589, 0.5724611282348633, 0.6, -2.8683767974376684, 0.09350407540798189, 0.0021084845066070557
28.601, 0.5894719362258911, 0.6, -10.465193813111885, 0.09350407540798189, 0.008043497800827026
28.613, 0.5894719362258911, 0.6, -3.0464271962642675, 0.09350407540798189, 0.008043497800827026
28.627, 0.6132490038871765, 0.6, -23.711202566153556, 0.10012433350086214, 0.025359272956848145
28.629, 0.6132490038871765, 0.6, -3.7645081937313085, 0.10012433350086214, 0.025359272956848145
28.64, 0.6132490038871765, 0.6, -3.7645081937313085, 0.10012433350086214, 0.025359272956848145
28.649, 0.6132490038871765, 0.6, -4.866415902062458, 0.10129771053791048, 0.025359272956848145
28.659, 0.6604921817779541, 0.6, -9.422263677306635, 0.10129771053791048, 0.030286535620689392
28.669, 0.6604921817779541, 0.6, -3.947527384757996, 0.10129771053791048, 0.030286535620689392
28.679, 0.6800645589828491, 0.6, 16.44166084330016, 0.08150238215923311, 0.030286535620689392
28.69, 0.6800645589828491, 0.6, -1.512160277545426, 0.08150238215923311, 0.028498664498329163
28.699, 0.6800645589828491, 0.6, -3.300031399726868, 0.08150238215923311, 0.028498664498329163
28.709, 0.6800645589828491, 0.6, -3.300031399726868, 0.08150238215923311, 0.028498664498329163
28.719, 0.7368675470352173, 0.6, -9.317936276805264, 0.0858579617738724, 0.029985710978507996
28.729, 0.7368675470352173, 0.6, -3.4753101825714117, 0.0858579617738724, 0.029985710978507996
28.739, 0.7718062400817871, 0.6, -3.4753101825714117, 0.0858579617738724, 0.029985710978507996
28.749, 0.7718062400817871, 0.6, -3.4753101825714117, 0.0858579617738724, 0.029985710978507996
28.76, 0.8116745948791504, 0.6, -3.4753101825714117, 0.0858579617738724, 0.029985710978507996
28.769, 0.8116745948791504, 0.6, -19.39403114178755, 0.08953395903110506, 0.04326091706752777
28.779, 0.8116745948791504, 0.6, -3.983846282958985, 0.08953395903110506, 0.04326091706752777
28.789, 0.8116745948791504, 0.6, -3.983846282958985, 0.08953395903110506, 0.04326091706752777
28.799, 0.8969880938529968, 0.6, -5.13594326961776, 0.08572192907333376, 0.04819148778915405
28.811, 0.8969880938529968, 0.6, -4.017402505874634, 0.08572192907333376, 0.04819148778915405
28.819, 0.8969880938529968, 0.6, -11.882462427380837, 0.08572192907333376, 0.0573015958070755
28.829, 0.8969880938529968, 0.6, -4.290705746412278, 0.08572192907333376, 0.0573015958070755
28.839, 1.0350960493087769, 0.6, -4.290705746412278, 0.08572192907333376, 0.0573015958070755
28.849, 1.0350960493087769, 0.6, 10.509175978654213, 0.07135311186313631, 0.0573015958070755
28.859, 1.0350960493087769, 0.6, 20.258498660368623, 0.06274807870388033, 0.04249095916748047
28.871, 1.0350960493087769, 0.6, -3.157171136140824, 0.06274807870388033, 0.04249095916748047
28.879, 1.0350960493087769, 0.6, -3.157171136140824, 0.06274807870388033, 0.04249095916748047
28.892, 1.282382607460022, 0.6, -15.767949943195173, 0.0552054536342621, 0.05988575518131256
28.9, 1.282382607460022, 0.6, -3.45273626446724, 0.0552054536342621, 0.05988575518131256
28.91, 1.282382607460022, 0.6, -3.45273626446724, 0.0552054536342621, 0.05988575518131256
28.919, 1.623393177986145, 0.6, 2.499846690315252, 0.047880042791366595, 0.06143195927143097
28.929, 1.623393177986145, 0.6, -3.279360061883927, 0.047880042791366595, 0.06143195927143097
28.939, 1.623393177986145, 0.6, -3.279360061883927, 0.047880042791366595, 0.06143195927143097
28.949, 1.623393177986145, 0.6, 6.6006574263517175, 0.047880042791366595, 0.05183970928192139
28.965, 2.0, 0.6, 19.083426169398006, 0.026447985768318194, 0.05183970928192139
28.971, 2.0, 0.6, -2.3486308515071874, 0.026447985768318194, 0.05183970928192139
28.98, 2.0, 0.6, -1.24285874384864, 0.01849721789360048, 0.059138745069503784
28.989, 2.0, 0.6, -2.329078888893128, 0.01849721789360048, 0.059138745069503784
29.001, 2.0, 0.6, -2.329078888893128, 0.01849721789360048, 0.059138745069503784
